fAMP0000023	CAMPSQ858
fAMP0000023	DBAASP672
fAMP0000023	DBAASP4675
fAMP0000023	DBAASP7454
fAMP0000023	DBAASP9182
fAMP0000023	DBAASP11385
fAMP0000023	DBAASP12121
fAMP0000023	dbAMP_10433
fAMP0000023	DRAMP02970
fAMP0000023	L01A002867
fAMP0000023	satpdb17940
fAMP0000023	satpdb22617
fAMP0000024	DBAASP9255
fAMP0000024	DBAASP9256
fAMP0000024	DBAASP9257
fAMP0000024	DBAASP9258
fAMP0000024	DBAASP9261
fAMP0000024	DBAASP9262
fAMP0000024	DBAASP9271
fAMP0000024	DBAASP9272
fAMP0000024	DBAASP9273
fAMP0000024	DBAASP9274
fAMP0000024	DBAASP9275
fAMP0000024	DBAASP9276
fAMP0000024	L11A009255
fAMP0000025	AP01467
fAMP0000025	DBAASP3414
fAMP0000025	DBAASP3420
fAMP0000025	DBAASP3421
fAMP0000025	DBAASP3459
fAMP0000025	dbAMP_11856
fAMP0000025	DRAMP02991
fAMP0000025	DRAMP18608
fAMP0000025	DRAMP18609
fAMP0000025	L02A001467
fAMP0000025	satpdb12825
fAMP0000025	satpdb14061
fAMP0000025	satpdb28610
fAMP0000026	DBAASP10000
fAMP0000026	DBAASP10001
fAMP0000026	DBAASP10002
fAMP0000026	DBAASP10003
fAMP0000026	DBAASP10004
fAMP0000026	DBAASP10005
fAMP0000026	DBAASP10006
fAMP0000026	DBAASP10007
fAMP0000026	DBAASP10008
fAMP0000026	DBAASP10009
fAMP0000026	DBAASP10010
fAMP0000026	dbAMP_27070
fAMP0000026	L11A010000
fAMP0000027	DBAASP7490
fAMP0000027	DBAASP7491
fAMP0000027	DBAASP7492
fAMP0000027	DBAASP7493
fAMP0000027	DBAASP7494
fAMP0000027	DBAASP9059
fAMP0000027	DBAASP9060
fAMP0000027	DBAASP9061
fAMP0000027	DBAASP9063
fAMP0000027	DBAASP9064
fAMP0000027	DBAASP9065
fAMP0000027	dbAMP_27467
fAMP0000027	L11A007490
fAMP0000028	DBAASP6938
fAMP0000028	DBAASP6939
fAMP0000028	DBAASP6940
fAMP0000028	DBAASP6941
fAMP0000028	DBAASP6946
fAMP0000028	L13A019256
fAMP0000028	L13A023822
fAMP0000028	L13A026047
fAMP0000028	L13A027103
fAMP0000028	satpdb19256
fAMP0000028	satpdb23822
fAMP0000028	satpdb26047
fAMP0000028	satpdb27103
fAMP0000029	DBAASP4493
fAMP0000029	DBAASP12343
fAMP0000029	DBAASP12344
fAMP0000029	DBAASP12345
fAMP0000029	DBAASP12346
fAMP0000029	DBAASP12347
fAMP0000029	DBAASP12348
fAMP0000029	DBAASP12349
fAMP0000029	DBAASP12350
fAMP0000029	DBAASP14335
fAMP0000029	DBAASP14352
fAMP0000029	DBAASP14383
fAMP0000029	dbAMP_28232
fAMP0000030	AP00130
fAMP0000030	CAMPSQ1243
fAMP0000030	CAMPSQ1260
fAMP0000030	CAMPSQ1261
fAMP0000030	CAMPSQ1262
fAMP0000030	CAMPSQ1263
fAMP0000030	CAMPSQ2131
fAMP0000030	CAMPSQ2132
fAMP0000030	CAMPSQ2133
fAMP0000030	dbAMP_04379
fAMP0000030	DRAMP03081
fAMP0000030	L01A002385
fAMP0000031	DBAASP2928
fAMP0000031	DBAASP2929
fAMP0000031	DBAASP2945
fAMP0000031	DBAASP2948
fAMP0000031	DBAASP2952
fAMP0000031	DBAASP2957
fAMP0000031	DBAASP2960
fAMP0000031	DBAASP2961
fAMP0000031	DBAASP2963
fAMP0000031	DBAASP2964
fAMP0000031	DBAASP2965
fAMP0000031	L11A002928
fAMP0000032	DBAASP9370
fAMP0000032	DBAASP9371
fAMP0000032	DBAASP9372
fAMP0000032	DBAASP9373
fAMP0000032	DBAASP9374
fAMP0000032	DBAASP9375
fAMP0000032	DBAASP9376
fAMP0000032	DBAASP9377
fAMP0000032	DBAASP9378
fAMP0000032	dbAMP_16174
fAMP0000032	DRAMP21264
fAMP0000032	L11A009370
fAMP0000033	AP00447
fAMP0000033	CAMPSQ927
fAMP0000033	DBAASP3116
fAMP0000033	DBAASP7447
fAMP0000033	DBAASP10564
fAMP0000033	DBAASP13855
fAMP0000033	DBAASP16091
fAMP0000033	DBAASP16092
fAMP0000033	dbAMP_03566
fAMP0000033	DRAMP02819
fAMP0000033	L01A002988
fAMP0000033	satpdb15696
fAMP0000034	AP00073
fAMP0000034	CAMPSQ598
fAMP0000034	CAMPSQ1765
fAMP0000034	DBAASP1077
fAMP0000034	DBAASP5759
fAMP0000034	DBAASP5760
fAMP0000034	dbAMP_02112
fAMP0000034	DRAMP02081
fAMP0000034	L01A000638
fAMP0000034	satpdb12342
fAMP0000034	satpdb15685
fAMP0000035	AP00240
fAMP0000035	CAMPSQ494
fAMP0000035	CAMPSQ1213
fAMP0000035	CAMPSQ6446
fAMP0000035	DBAASP1136
fAMP0000035	DBAASP7390
fAMP0000035	DBAASP10335
fAMP0000035	dbAMP_03658
fAMP0000035	DRAMP01549
fAMP0000035	L01A000530
fAMP0000035	satpdb28165
fAMP0000036	AP01172
fAMP0000036	AP01173
fAMP0000036	CAMPSQ3093
fAMP0000036	DBAASP25
fAMP0000036	DBAASP26
fAMP0000036	DBAASP1527
fAMP0000036	dbAMP_05273
fAMP0000036	DRAMP00146
fAMP0000036	DRAMP18288
fAMP0000036	L02A001172
fAMP0000036	satpdb14523
fAMP0000037	AP00634
fAMP0000037	CAMPSQ518
fAMP0000037	CAMPSQ4326
fAMP0000037	DBAASP1250
fAMP0000037	DBAASP12581
fAMP0000037	DBAASP12583
fAMP0000037	DBAASP12584
fAMP0000037	dbAMP_05572
fAMP0000037	DRAMP00096
fAMP0000037	L01A000556
fAMP0000037	satpdb22866
fAMP0000038	AP01958
fAMP0000038	CAMPSQ3659
fAMP0000038	DBAASP4440
fAMP0000038	DBAASP4442
fAMP0000038	DBAASP4443
fAMP0000038	DBAASP4444
fAMP0000038	DBAASP4445
fAMP0000038	dbAMP_03712
fAMP0000038	DRAMP02992
fAMP0000038	L02A001958
fAMP0000038	satpdb23839
fAMP0000039	DBAASP8716
fAMP0000039	DBAASP8717
fAMP0000039	DBAASP8730
fAMP0000039	DBAASP8732
fAMP0000039	DBAASP8734
fAMP0000039	DBAASP8735
fAMP0000039	DBAASP8736
fAMP0000039	DBAASP8745
fAMP0000039	DBAASP8761
fAMP0000039	DBAASP11442
fAMP0000039	L11A008716
fAMP0000040	AP01269
fAMP0000040	CAMPSQ842
fAMP0000040	DBAASP2369
fAMP0000040	DBAASP8309
fAMP0000040	DBAASP8332
fAMP0000040	DBAASP8334
fAMP0000040	dbAMP_02655
fAMP0000040	DRAMP03003
fAMP0000040	L01A002816
fAMP0000040	satpdb22597
fAMP0000040	satpdb23001
fAMP0000041	AP00008
fAMP0000041	CAMPSQ452
fAMP0000041	DBAASP1059
fAMP0000041	DBAASP1060
fAMP0000041	DBAASP9427
fAMP0000041	DBAASP9434
fAMP0000041	DBAASP13529
fAMP0000041	dbAMP_10549
fAMP0000041	DRAMP02851
fAMP0000041	L01A000485
fAMP0000041	satpdb27940
fAMP0000042	DBAASP5324
fAMP0000042	DBAASP5671
fAMP0000042	DBAASP5673
fAMP0000042	DBAASP5675
fAMP0000042	DBAASP5677
fAMP0000042	DBAASP8321
fAMP0000042	DBAASP8324
fAMP0000042	DBAASP8330
fAMP0000042	dbAMP_15775
fAMP0000042	DRAMP18574
fAMP0000042	L11A005324
fAMP0000043	DBAASP14605
fAMP0000043	DBAASP14606
fAMP0000043	DBAASP14607
fAMP0000043	DBAASP14608
fAMP0000043	DBAASP14609
fAMP0000043	DBAASP14610
fAMP0000043	DBAASP14611
fAMP0000043	DBAASP14612
fAMP0000043	DBAASP14613
fAMP0000043	DBAASP14614
fAMP0000043	DBAASP14615
fAMP0000044	AP00150
fAMP0000044	CAMPSQ254
fAMP0000044	DBAASP491
fAMP0000044	DBAASP4805
fAMP0000044	DBAASP4806
fAMP0000044	DBAASP16253
fAMP0000044	dbAMP_04768
fAMP0000044	DRAMP02857
fAMP0000044	L01A000277
fAMP0000044	satpdb10628
fAMP0000044	satpdb22480
fAMP0000045	AP00201
fAMP0000045	CAMPSQ8243
fAMP0000045	DBAASP3343
fAMP0000045	DBAASP15027
fAMP0000045	DBAASP15028
fAMP0000045	dbAMP_04796
fAMP0000045	DRAMP18665
fAMP0000045	DRAMP18709
fAMP0000045	L02A000201
fAMP0000045	satpdb12506
fAMP0000045	satpdb18344
fAMP0000046	DBAASP7688
fAMP0000046	DBAASP7689
fAMP0000046	DBAASP7692
fAMP0000046	DBAASP7695
fAMP0000046	DBAASP7686
fAMP0000046	DBAASP7687
fAMP0000046	DBAASP7690
fAMP0000046	DBAASP7691
fAMP0000046	DBAASP7693
fAMP0000046	DBAASP7696
fAMP0000046	DBAASP7697
fAMP0000047	AP00013
fAMP0000047	CAMPSQ228
fAMP0000047	DBAASP779
fAMP0000047	DBAASP10333
fAMP0000047	DBAASP10334
fAMP0000047	DBAASP13669
fAMP0000047	dbAMP_03274
fAMP0000047	DRAMP01607
fAMP0000047	L01A000250
fAMP0000047	satpdb11488
fAMP0000047	satpdb26109
fAMP0000048	DBAASP4798
fAMP0000048	dbAMP_27648
fAMP0000048	DRAMP18627
fAMP0000048	DRAMP18624
fAMP0000048	DRAMP18625
fAMP0000048	DRAMP18626
fAMP0000048	DRAMP18628
fAMP0000048	DRAMP18629
fAMP0000048	DRAMP18630
fAMP0000048	L13A026420
fAMP0000048	satpdb26420
fAMP0000049	AP00112
fAMP0000049	CAMPSQ23
fAMP0000049	CAMPSQ444
fAMP0000049	CAMPSQ998
fAMP0000049	DBAASP1127
fAMP0000049	dbAMP_02065
fAMP0000049	DRAMP01830
fAMP0000049	DRAMP01342
fAMP0000049	L01A000025
fAMP0000049	satpdb21479
fAMP0000050	AP00007
fAMP0000050	CAMPSQ511
fAMP0000050	DBAASP1160
fAMP0000050	DBAASP2091
fAMP0000050	DBAASP2930
fAMP0000050	DBAASP2935
fAMP0000050	dbAMP_03906
fAMP0000050	DRAMP02997
fAMP0000050	L01A000548
fAMP0000050	satpdb14398
fAMP0000051	AP00166
fAMP0000051	CAMPSQ374
fAMP0000051	DBAASP1003
fAMP0000051	DBAASP1004
fAMP0000051	DBAASP6500
fAMP0000051	dbAMP_04341
fAMP0000051	DRAMP02350
fAMP0000051	L01A000404
fAMP0000051	satpdb10245
fAMP0000051	satpdb10928
fAMP0000052	AP00595
fAMP0000052	AP02368
fAMP0000052	CAMPSQ999
fAMP0000052	CAMPSQ1057
fAMP0000052	DBAASP1129
fAMP0000052	DBAASP5609
fAMP0000052	dbAMP_02044
fAMP0000052	DRAMP01816
fAMP0000052	L01A003167
fAMP0000052	satpdb28122
fAMP0000053	AP01183
fAMP0000053	AP01184
fAMP0000053	AP01197
fAMP0000053	CAMPSQ816
fAMP0000053	CAMPSQ826
fAMP0000053	DBAASP5568
fAMP0000053	dbAMP_00687
fAMP0000053	DRAMP00079
fAMP0000053	L01A002784
fAMP0000053	satpdb17576
fAMP0000054	AP00676
fAMP0000054	CAMPSQ780
fAMP0000054	CAMPSQ1707
fAMP0000054	CAMPSQ1710
fAMP0000054	CAMPSQ1711
fAMP0000054	DBAASP1778
fAMP0000054	dbAMP_10572
fAMP0000054	DRAMP02622
fAMP0000054	L01A002737
fAMP0000054	satpdb20269
fAMP0000055	AP00139
fAMP0000055	CAMPSQ56
fAMP0000055	DBAASP571
fAMP0000055	DBAASP6470
fAMP0000055	DBAASP10049
fAMP0000055	dbAMP_05494
fAMP0000055	DRAMP03510
fAMP0000055	L01A000062
fAMP0000055	satpdb20840
fAMP0000055	satpdb24729
fAMP0000056	AP02671
fAMP0000056	DBAASP197
fAMP0000056	DBAASP4985
fAMP0000056	DBAASP4986
fAMP0000056	DBAASP7913
fAMP0000056	DBAASP11573
fAMP0000056	DBAASP11588
fAMP0000056	DBAASP11600
fAMP0000056	dbAMP_05134
fAMP0000056	DRAMP04213
fAMP0000057	AP00253
fAMP0000057	CAMPSQ720
fAMP0000057	CAMPSQ1218
fAMP0000057	CAMPSQ4492
fAMP0000057	DBAASP1995
fAMP0000057	dbAMP_03830
fAMP0000057	DRAMP01569
fAMP0000057	L01A002357
fAMP0000057	satpdb21767
fAMP0000057	satpdb22914
fAMP0000058	AP00057
fAMP0000058	AP00793
fAMP0000058	CAMPSQ650
fAMP0000058	DBAASP1352
fAMP0000058	dbAMP_04638
fAMP0000058	DRAMP01626
fAMP0000058	L01A000694
fAMP0000058	satpdb12609
fAMP0000058	satpdb21875
fAMP0000058	satpdb28514
fAMP0000059	AP00707
fAMP0000059	CAMPSQ2858
fAMP0000059	DBAASP11765
fAMP0000059	DBAASP11766
fAMP0000059	DBAASP11767
fAMP0000059	DBAASP11768
fAMP0000059	dbAMP_10609
fAMP0000059	DRAMP04224
fAMP0000059	L02A000707
fAMP0000059	satpdb11441
fAMP0000060	AP00134
fAMP0000060	CAMPSQ534
fAMP0000060	DBAASP569
fAMP0000060	DBAASP570
fAMP0000060	DBAASP6472
fAMP0000060	dbAMP_11339
fAMP0000060	DRAMP03176
fAMP0000060	DRAMP21258
fAMP0000060	L01A000057
fAMP0000060	satpdb22038
fAMP0000061	AP00283
fAMP0000061	CAMPSQ657
fAMP0000061	CAMPSQ1872
fAMP0000061	CAMPSQ1873
fAMP0000061	DBAASP919
fAMP0000061	DBAASP974
fAMP0000061	dbAMP_03009
fAMP0000061	DRAMP03599
fAMP0000061	L01A000701
fAMP0000061	satpdb24196
fAMP0000062	AP00144
fAMP0000062	CAMPSQ110
fAMP0000062	DBAASP360
fAMP0000062	DBAASP5368
fAMP0000062	DBAASP14251
fAMP0000062	dbAMP_02955
fAMP0000062	DRAMP02271
fAMP0000062	L01A000122
fAMP0000062	satpdb11151
fAMP0000062	satpdb27715
fAMP0000063	DBAASP7822
fAMP0000063	DBAASP7823
fAMP0000063	DBAASP7825
fAMP0000063	DBAASP7826
fAMP0000063	DBAASP7828
fAMP0000063	DBAASP7829
fAMP0000063	DBAASP7831
fAMP0000063	DBAASP11306
fAMP0000063	DBAASP11307
fAMP0000063	L11A007822
fAMP0000064	AP00172
fAMP0000064	CAMPSQ515
fAMP0000064	CAMPSQ1819
fAMP0000064	DBAASP564
fAMP0000064	DBAASP7171
fAMP0000064	dbAMP_03228
fAMP0000064	DRAMP03097
fAMP0000064	L01A000552
fAMP0000064	satpdb23737
fAMP0000064	satpdb24610
fAMP0000065	AP00473
fAMP0000065	CAMPSQ372
fAMP0000065	DBAASP2370
fAMP0000065	DBAASP4867
fAMP0000065	dbAMP_01665
fAMP0000065	DRAMP02330
fAMP0000065	L01A000402
fAMP0000065	satpdb17363
fAMP0000065	satpdb23361
fAMP0000065	satpdb25200
fAMP0000066	DBAASP7428
fAMP0000066	DBAASP7461
fAMP0000066	DBAASP8627
fAMP0000066	DBAASP8629
fAMP0000066	DBAASP8631
fAMP0000066	DBAASP8632
fAMP0000066	DBAASP8635
fAMP0000066	DBAASP16070
fAMP0000066	dbAMP_27456
fAMP0000066	L11A007428
fAMP0000067	AP01607
fAMP0000067	AP01608
fAMP0000067	AP02210
fAMP0000067	CAMPSQ3369
fAMP0000067	CAMPSQ3370
fAMP0000067	dbAMP_00148
fAMP0000067	DRAMP00003
fAMP0000067	DRAMP18336
fAMP0000067	L02A001607
fAMP0000067	satpdb21637
fAMP0000068	AP02882
fAMP0000068	CAMPSQ3948
fAMP0000068	DBAASP3836
fAMP0000068	DBAASP3837
fAMP0000068	dbAMP_02652
fAMP0000068	DRAMP03007
fAMP0000068	L13A022365
fAMP0000068	L13A027597
fAMP0000068	satpdb22365
fAMP0000068	satpdb27597
fAMP0000069	DBAASP7432
fAMP0000069	DBAASP10567
fAMP0000069	DBAASP10568
fAMP0000069	DBAASP10569
